small_area,total_value_mGBP
E01029824,2.33975605
E01029825,7.769899436
E01029826,6.925888023
E01029827,2.31060369
E01029828,1.84247563
E01029829,7.202849386
E01029830,2.131795921
E01029831,3.512406491
E01029832,5.716460489
E01029833,5.159139792
E01029834,3.575304025
E01029835,1.396520906
E01029836,5.589522594
E01029837,4.055926437
E01029838,2.853396663
E01029839,6.562787893
E01029840,1.837019805
E01029841,4.079087073
E01029842,2.336563852
E01029843,2.740002466
E01029844,6.714679907
E01029845,0.841665813
E01029846,7.728394577
E01029847,4.822499801
E01029848,2.406321176
E01029849,2.018958025
E01029850,1.752321596
E01029851,3.217508434
E01029852,3.967812728
E01029853,4.024861624
E01029854,8.543495086
E01029855,6.063347857
E01029856,7.56617164
E01029857,3.676800898
E01029858,7.327870662
E01029859,2.986084375
E01029860,5.072593137
E01029861,4.670406404
E01029862,4.741516937
E01029863,7.750049959
E01029864,6.768219831
E01029865,13.76979361
E01029867,3.532516829
E01029868,7.528710619
E01029869,3.249388468
E01029870,0.814843378
E01029871,5.397803054
E01029872,6.570899096
E01029873,3.656316233
E01029874,2.340763664
E01029875,10.66165502
E01029876,3.498382748
E01029877,3.30603904
E01029878,3.307029214
E01029879,7.002101754
E01029880,7.454900863
E01029881,17.10219751
E01029882,3.608822928
E01029883,7.57558686
E01029884,0.64614435
E01029885,7.18777936
E01029886,2.035436269
E01029887,6.153071308
E01029888,1.417483376
E01029889,2.031413891
E01029890,7.097284642
E01029891,4.908853307
E01029892,0.575145775
E01029894,0.792489935
E01029895,3.60102019
E01029896,0.825203633
E01029897,6.356566382
E01029898,3.68927124
E01029899,8.306530665
E01029900,4.550349296
E01029901,3.891821706
E01029902,10.78158134
E01029903,7.123385366
E01029904,7.43171708
E01029905,3.81790056
E01029906,9.478543736
E01029907,14.41986681
E01029908,3.309730528
E01029909,2.191701566
E01029910,0.901354218
E01029911,12.69413091
E01029912,1.57741622
E01029913,4.318554861
E01029914,1.855536858
E01029915,1.174759947
E01029916,1.684951138
E01029917,6.206635351
E01029918,0.873204878
E01029919,1.738281425
E01029920,1.210541233
E01029921,4.821963187
E01029922,1.730423346
E01029923,3.073509668
E01029925,2.147764629
E01029926,1.248577432
E01029927,0.106369314
E01029928,0.3977458
E01029929,0.4305377
E01029930,0.854935758
E01029937,5.835176388
E01029938,5.196745609
E01029939,3.04412063
E01029940,4.35706093
E01029941,3.299125922
E01029942,13.92401281
E01029944,4.581747123
E01029945,5.515505569
E01029946,7.183393891
E01029947,2.876687792
E01029949,2.316845539
E01029950,1.474328035
E01029951,4.016066768
E01029952,1.706054939
E01029953,2.302016246
E01029955,2.223017745
E01029956,2.938042829
E01029957,10.25766763
E01029958,0.96514021
E01029960,1.569697729
E01029961,1.100548335
E01029962,1.354744008
E01029963,11.85949886
E01029964,1.608200617
E01029965,3.337214897
E01029966,2.356841431
E01029967,3.980714883
E01029968,1.143146849
E01029969,1.547973602
E01029970,1.378436175
E01029971,1.175648543
E01029973,8.156440356
E01029974,3.07887706
E01029975,1.701298178
E01029976,3.048937677
E01029977,2.714692944
E01029978,1.586650402
E01029979,1.077515397
E01029980,1.35021007
E01029981,1.877578655
E01029982,1.563233761
E01029983,2.156851044
E01029984,2.373743901
E01029985,1.961978363
E01029986,1.506347352
E01029987,1.470896189
E01029988,0.835806549
E01029990,1.539645746
E01029991,1.791852542
E01029992,1.205348269
E01029994,1.352713464
E01029995,1.863725706
E01029996,1.849339717
E01029997,2.212025166
E01029998,1.591739185
E01029999,2.252234439
E01030000,1.548346318
E01030001,2.263975108
E01030002,1.628003729
E01030003,1.708033834
E01030004,1.841460152
E01030005,2.53469362
E01030006,1.326312715
E01030007,1.927979974
E01030008,6.772447992
E01030009,7.234814596
E01030010,1.328567899
E01030011,6.234478075
E01030012,0.45956593
E01030013,1.585388658
E01030014,1.696442338
E01030015,2.094174722
E01030016,1.716382545
E01030017,1.154791359
E01030018,0.675458473
E01030019,1.930300541
E01030020,2.056640344
E01030021,0.663892987
E01030022,2.075962817
E01030023,1.476087836
E01030024,0.8208151
E01030025,0.837250905
E01030026,1.947975005
E01030027,3.75797367
E01030028,2.703485988
E01030029,1.489868728
E01030030,2.402022985
E01030031,1.74211947
E01030032,2.429699888
E01030033,1.865509861
E01030034,1.985937244
E01030035,2.332430643
E01030036,1.701552558
E01030037,3.72833697
E01030038,3.866135183
E01030039,5.454123164
E01030040,2.493886559
E01030041,12.58487592
E01030042,6.259366177
E01030043,0.736556709
E01030044,2.258252129
E01030045,3.669679174
E01030046,7.709097765
E01030047,0.615348498
E01030048,9.024217387
E01030049,9.981786151
E01030050,1.265349523
E01030051,3.472234421
E01030052,1.860891876
E01030053,13.93526125
E01030054,5.288552462
E01030055,6.078562412
E01030056,8.007820897
E01030057,13.94641349
E01030058,12.02920137
E01030059,12.23123831
E01030060,0.406913553
E01030061,0.314065448
E01030062,1.093483051
E01030063,9.913681895
E01030064,13.3630136
E01030065,13.49467904
E01030066,7.04572788
E01030067,3.953134966
E01030068,3.400213682
E01030069,6.066216233
E01030070,1.037985487
E01030071,1.525079655
E01030072,3.132400772
E01030073,1.522697565
E01030075,11.3234639
E01030076,2.182520842
E01030077,1.638220065
E01030078,6.535083558
E01030079,2.335610311
E01030080,4.48086442
E01030081,6.379128757
E01030083,14.71520652
E01030084,10.88356904
E01030085,3.184942705
E01030086,3.159186845
E01030087,4.170751662
E01030088,4.05172254
E01030089,6.543976417
E01030090,15.44353764
E01030091,1.444044541
E01030092,1.147877053
E01030093,1.566455074
E01030094,7.91927529
E01030095,3.898133347
E01030096,5.969435741
E01030097,3.779824873
E01030098,10.20352386
E01030099,5.718916694
E01030100,10.89639942
E01030101,12.47758434
E01030104,12.03835481
E01030105,3.754660512
E01030106,3.680812457
E01030107,11.87219769
E01030108,2.790371045
E01030109,2.568431624
E01030110,7.244773717
E01030111,8.799032839
E01030112,4.573430952
E01030113,5.083254578
E01030114,3.692410793
E01030115,3.412694291
E01030116,15.04299054
E01030117,4.668675928
E01030118,3.781613273
E01030119,9.865133775
E01030121,7.061650135
E01030122,5.867025188
E01030123,0.681102461
E01030124,3.067021589
E01030125,1.67581522
E01030127,2.176458384
E01030128,3.452946432
E01030129,3.725391073
E01030130,2.157003108
E01030131,1.398809413
E01030132,0.26229714
E01030133,2.013140911
E01030134,4.002740917
E01030135,5.862903486
E01030137,2.117034127
E01030138,3.311309807
E01030139,1.747190421
E01030140,1.271668551
E01030141,2.232414821
E01030142,4.76183698
E01030143,1.193205535
E01030144,2.946374538
E01030145,2.553253511
E01030146,0.707616677
E01030147,7.279547485
E01030148,2.840981467
E01030149,2.622915988
E01030150,13.34585375
E01030151,21.64686108
E01030152,8.976842053
E01030153,0.859476755
E01030154,17.55053715
E01030155,4.970704531
E01030158,10.60604663
E01030159,4.093480173
E01030160,1.365890171
E01030161,1.812760121
E01030162,1.123071785
E01030163,1.94019122
E01030164,8.992030856
E01030165,1.890786552
E01030166,6.680472815
E01030167,2.136295907
E01030168,1.179031555
E01030169,1.993269731
E01030170,1.864417082
E01030171,3.231287085
E01030172,2.380926601
E01030173,1.549800329
E01030174,5.717293176
E01030175,9.094529063
E01030176,15.11823339
E01030179,3.92387449
E01030180,3.992989819
E01030181,2.84586913
E01030183,6.916321475
E01030184,2.842375559
E01030185,3.029612688
E01030186,4.785728439
E01030187,0.419445142
E01030188,0.229647831
E01030189,0.198562457
E01030190,18.86896273
E01030191,2.150169853
E01030192,3.212617378
E01030193,4.071031918
E01030194,1.190668185
E01030195,9.45913831
E01030196,5.150489804
E01030197,4.906934025
E01030198,2.866539921
E01030199,7.81809036
E01030200,13.54336303
E01030201,16.96453465
E01030203,7.860962571
E01030204,13.09976781
E01030205,6.20144158
E01030206,4.986452348
E01030207,3.932405613
E01030208,4.639206898
E01030209,0.656306549
E01030210,1.085641634
E01030211,3.121765017
E01030212,9.560131098
E01030214,3.33203416
E01030215,2.721135144
E01030216,4.994499501
E01030217,3.893592592
E01030218,4.166576687
E01030219,14.61172826
E01030220,1.207062331
E01030221,12.04091875
E01030222,6.249910697
E01030223,1.573393668
E01030224,4.806921534
E01030225,1.203647213
E01030226,4.424003104
E01030227,2.080508258
E01030228,3.521633832
E01030229,12.82803122
E01030230,0.734200788
E01030231,0.581240092
E01030232,1.852409165
E01030233,4.733697438
E01030234,2.979195164
E01030235,4.520376092
E01030236,3.580078218
E01030237,9.712817924
E01030238,4.212501194
E01030239,8.366511334
E01030240,3.530116695
E01030241,4.212862367
E01030242,4.032135356
E01030243,0.845880694
E01030244,1.826256651
E01030245,0.547496531
E01030246,0.802569685
E01030247,0.702644754
E01030248,0.869894003
E01030249,0.578910587
E01030250,0.746792055
E01030251,0.403995204
E01030252,1.592098021
E01030253,0.111926185
E01030254,0.994311118
E01030255,2.568477155
E01030256,1.121893592
E01030257,3.070917497
E01030258,0.669106622
E01030259,3.584304953
E01030260,3.999818114
E01030261,1.262706885
E01030262,1.069429107
E01030263,1.7352644
E01030264,1.139230067
E01030265,0.923411623
E01030266,2.919537155
E01030267,4.220030397
E01030268,3.958771046
E01030269,3.196795874
E01030270,1.202812467
E01030271,2.384962496
E01030272,2.615963613
E01030273,3.143332899
E01030274,0.770559561
E01030275,1.741815339
E01030276,0.869592714
E01030277,0.710939828
E01030278,1.935848076
E01030279,1.155258849
E01030280,2.694703355
E01030281,3.804647185
E01030283,0.552522905
E01030285,11.70591843
E01030286,10.86317879
E01030287,1.313354364
E01030288,4.443990283
E01030289,1.576615524
E01030290,2.166880307
E01030291,1.31495855
E01030292,5.699264831
E01030293,6.563019678
E01030294,2.93913641
E01030295,13.87149473
E01030296,24.78950706
E01030297,10.4725283
E01030298,3.762997458
E01030299,10.73596591
E01030300,4.077666715
E01030301,20.79415405
E01030302,12.66319993
E01030303,28.24157137
E01030304,2.454782698
E01030305,25.24382798
E01030306,24.50031698
E01030307,26.53182528
E01030308,23.80930964
E01030309,25.82881102
E01030310,3.233921793
E01030311,3.0053789
E01030312,2.430262939
E01030313,5.028114294
E01030314,10.74295485
E01030315,6.851199819
E01030316,12.25791948
E01030317,2.68017113
E01030318,16.58220043
E01030319,12.10689686
E01030320,2.315676382
E01030321,23.37081281
E01030322,4.826842673
E01030323,8.888703856
E01030324,6.315149511
E01030325,7.975708044
E01030326,4.918586572
E01030327,7.319719068
E01030328,12.6729049
E01030329,12.0110903
E01030330,4.096506196
E01030331,4.957656154
E01030332,3.045450264
E01030333,2.765559494
E01030334,2.693041802
E01030335,3.1274285
E01030336,2.696771289
E01030337,1.682653674
E01030338,12.60297877
E01030339,3.909719564
E01030340,6.035731114
E01030341,13.37383998
E01030342,27.62231771
E01030343,29.52868104
E01030344,19.78540655
E01030345,21.52892452
E01030346,21.72814048
E01030347,12.14254451
E01030348,10.96703595
E01030349,9.74566805
E01030350,14.40190866
E01030351,4.274773699
E01030352,9.469600632
E01030353,9.379478365
E01030354,1.168885327
E01030355,5.040255311
E01030356,3.868687393
E01030357,9.7807348
E01030358,5.960467526
E01030360,6.581639822
E01030361,5.178320182
E01030362,-0.077905625
E01030363,2.603318109
E01030364,1.20987162
E01030365,5.46436585
E01030366,2.427865127
E01030367,12.37168605
E01030368,9.912779515
E01030369,33.21985569
E01030370,10.28944647
E01030371,1.888871967
E01030372,8.842084461
E01030373,4.954181292
E01030374,3.538797388
E01030375,3.3755827
E01030376,5.692455464
E01030377,21.36367978
E01030378,6.877968701
E01030379,9.140372273
E01030380,8.643273749
E01030381,7.388240666
E01030382,3.487376921
E01030384,3.372868286
E01030385,0.917347511
E01030386,11.11270938
E01030387,3.042428986
E01030388,7.573083791
E01030389,2.636391257
E01030390,2.990749718
E01030391,3.866997565
E01030392,4.458537602
E01030393,13.58670607
E01030394,5.774349779
E01030395,12.10042753
E01030396,25.30072442
E01030398,22.33815573
E01030399,3.337907634
E01030400,0.937439416
E01030401,5.462826726
E01030402,1.655611301
E01030403,5.180265603
E01030404,5.668851854
E01030405,2.246857511
E01030406,9.369425212
E01030407,5.781490966
E01030408,7.785108083
E01030409,3.768548882
E01030410,1.545460883
E01030412,1.575438238
E01030413,3.205215806
E01030414,2.388436276
E01030415,4.473875126
E01030416,7.625414261
E01030417,14.58653316
E01030418,3.911768026
E01030419,2.367299083
E01030420,3.275025148
E01030421,13.61118975
E01030422,3.806272673
E01030423,5.151234771
E01030424,2.15241657
E01030425,9.48315259
E01030426,3.453114282
E01030427,4.789509474
E01030428,4.21625887
E01030429,1.709515713
E01030430,8.518771001
E01030431,4.184115803
E01030432,2.378645884
E01030433,2.588494414
E01030434,3.908411093
E01030435,14.23515368
E01030436,6.037688447
E01030437,21.03857608
E01030438,5.71702446
E01030439,10.34272356
E01030440,7.83239373
E01030441,6.102197895
E01030442,7.872467222
E01030443,11.73165155
E01030444,5.697898803
E01030445,2.42600718
E01030446,20.46542654
E01030447,4.088354597
E01030448,11.90648547
E01030449,1.908895801
E01030450,4.093537198
E01030451,2.027129536
E01030452,2.188167304
E01030453,1.291912917
E01030454,10.651977
E01030455,1.467312316
E01030456,23.12473954
E01030457,1.66663701
E01030458,3.59876745
E01030459,1.437669683
E01030460,7.646086247
E01030461,13.50137525
E01030462,3.679903089
E01030463,3.681944693
E01030464,3.742671292
E01030465,3.776119688
E01030466,3.174909009
E01030467,13.58000127
E01030468,1.00743714
E01030469,3.713121945
E01030470,5.767550397
E01030471,5.788013729
E01030472,3.426317389
E01030473,10.7092534
E01030474,3.269116336
E01030475,5.401059058
E01030476,6.456030726
E01030477,7.177634973
E01030478,2.432227474
E01030479,1.132078507
E01030480,9.288942288
E01030481,2.640995206
E01030482,2.532724252
E01030483,0.841374442
E01030484,1.713605732
E01030485,2.22037961
E01030486,4.513885735
E01030487,2.162214503
E01030488,2.907442829
E01030489,3.503773774
E01030490,5.322688554
E01030491,5.363174778
E01030492,8.760080512
E01030493,0.986581318
E01030494,1.884994181
E01030495,3.480837756
E01030496,0.836786353
E01030497,0.852770145
E01030498,3.678333996
E01030499,6.084103803
E01030500,5.425033962
E01030501,8.115506996
E01030502,2.756671449
E01030503,1.109198282
E01030504,4.948549483
E01030505,9.29819411
E01030506,5.143735727
E01030507,7.72262723
E01030508,19.71762165
E01030509,3.243005441
E01030510,11.67310764
E01030511,20.72933743
E01030512,10.57452635
E01030513,9.310397487
E01030514,8.302192838
E01030515,4.245066093
E01030516,4.138002303
E01030517,9.283882873
E01030518,17.28234934
E01030519,9.055919848
E01030520,6.934077134
E01030521,5.070991421
E01030522,20.52723982
E01030523,4.980552276
E01030524,11.35869186
E01030525,2.667580826
E01030526,3.675784868
E01030527,7.304855165
E01030528,1.989800531
E01030529,3.967747949
E01030530,4.330019373
E01030531,10.55103019
E01030532,3.094610586
E01030533,4.381235616
E01030534,1.508364942
E01030535,4.153617609
E01030536,13.96651703
E01030537,10.87881469
E01030538,3.546360825
E01030539,7.317255158
E01030540,39.79167662
E01030541,17.27032026
E01030542,6.231127122
E01030543,10.65907907
E01030544,4.458841158
E01030545,2.446776781
E01030546,2.573190094
E01030547,1.154361443
E01030548,3.705949313
E01030549,2.142905619
E01030550,1.550492006
E01030551,1.818045214
E01030552,2.046485801
E01030553,9.930583122
E01030554,9.379890684
E01030555,6.514651231
E01030556,15.70045533
E01030557,4.488698587
E01030558,11.07750433
E01030559,15.53013868
E01030560,2.944681397
E01030561,6.837678364
E01030562,1.814191479
E01030563,11.77386123
E01030564,8.026585975
E01030565,9.513742474
E01030566,5.365059336
E01030567,27.2633983
E01030568,7.024854413
E01030569,4.843976021
E01030570,3.949581779
E01030571,4.823441733
E01030572,2.084157049
E01030573,3.336334282
E01030574,2.485621451
E01030576,2.910264983
E01030577,2.109797092
E01030578,1.49363616
E01030579,1.611832721
E01030580,4.55963197
E01030581,19.56541611
E01030582,2.913222742
E01030583,6.1955287
E01030585,4.585056891
E01030586,3.696299626
E01030587,2.607386642
E01030588,1.372578562
E01030589,28.81297806
E01030590,9.458627171
E01030591,5.838678414
E01030592,7.332259884
E01030593,2.430946848
E01030594,2.78061648
E01030595,4.26962313
E01030596,24.29675499
E01030597,4.780804609
E01030598,11.13571544
E01030599,0.869097433
E01030600,1.641931805
E01030601,1.796451289
E01030602,2.601279614
E01030603,8.294153418
E01030604,11.24833563
E01030605,7.164796718
E01030606,19.79063769
E01030607,14.65343431
E01030608,1.568019894
E01030609,2.558757633
E01030610,2.424544617
E01030613,1.955750616
E01030614,6.940178295
E01030615,0.698199897
E01030616,6.06560085
E01030617,2.264162339
E01030618,1.959060768
E01030619,1.067931073
E01030620,3.630248115
E01030621,5.617019338
E01030622,2.07516011
E01030623,11.54851182
E01030624,10.14566814
E01030625,22.82008944
E01030626,8.408168821
E01030627,2.832007574
E01030628,5.746403787
E01030629,4.000360314
E01030630,3.051669642
E01030631,2.014166995
E01030632,4.695698048
E01030633,1.635757199
E01030634,1.966114508
E01030635,10.15068773
E01030636,8.198721929
E01030637,12.04320003
E01030638,8.314804664
E01030639,9.485416583
E01030640,1.228236184
E01030641,5.565989833
E01030642,7.338775129
E01030643,1.91807087
E01030644,7.711666673
E01030645,1.538178218
E01030646,3.171467707
E01030647,9.369633574
E01030648,4.260417943
